param_name,violation_time_s,integral_violation_pu_s,worst_vmin,worst_vmax,wall_time_s,avg_power_kw_per_phase__upstream,avg_batch__Llama-3.1-405B,n_batch_changes__Llama-3.1-405B,itl_violation_frac__Llama-3.1-405B,avg_throughput_tokens_per_s__Llama-3.1-405B,avg_batch__Llama-3.1-70B,n_batch_changes__Llama-3.1-70B,itl_violation_frac__Llama-3.1-70B,avg_throughput_tokens_per_s__Llama-3.1-70B,avg_batch__Llama-3.1-8B,n_batch_changes__Llama-3.1-8B,itl_violation_frac__Llama-3.1-8B,avg_throughput_tokens_per_s__Llama-3.1-8B,avg_power_kw_per_phase__downstream,avg_batch__Qwen3-235B-A22B,n_batch_changes__Qwen3-235B-A22B,itl_violation_frac__Qwen3-235B-A22B,avg_throughput_tokens_per_s__Qwen3-235B-A22B,avg_batch__Qwen3-30B-A3B,n_batch_changes__Qwen3-30B-A3B,itl_violation_frac__Qwen3-30B-A3B,avg_throughput_tokens_per_s__Qwen3-30B-A3B,param_value__upstream,param_value__downstream
w_switch,23.499999999978627,0.01796355143411477,0.9476849329656579,1.0507424426329046,14.958475700004783,546.2361076676005,160.34844444444445,8,0.17441666666666666,161566.28456574344,276.2728888888889,9,0.03994444444444444,648865.9491038419,477.18044444444445,5,0.0,7416555.093585511,477.6497078346631,151.3311111111111,10,0.0,795289.9501018934,342.932,13,0.0,3437949.2046142463,1.0,2.0
w_switch,25.999999999976353,0.026383112374871575,0.9476849329656579,1.0506269574007097,14.009405800003151,546.4613678963135,160.56933333333333,7,0.17441666666666666,162286.75877433282,276.536,9,0.03994444444444444,652230.5918661327,466.976,5,0.0,7372207.063901176,474.0964073018545,142.8022222222222,17,0.0,751517.3230561708,337.4577777777778,13,0.0,3347270.837126082,1.0,5.0
w_switch,23.399999999978718,0.0219132004028568,0.9481323313905449,1.0508931900120781,14.190996299999824,545.7496663330152,159.52311111111112,10,0.1751388888888889,160292.8271598674,276.74755555555555,13,0.04036111111111111,645979.9123074451,492.8248888888889,10,0.0,7465048.216078849,479.46862864752063,166.06,10,0.0,869772.8354613539,425.09155555555554,9,0.0,4124703.243078827,2.0,0.2
w_switch,23.599999999978536,0.021926002573336333,0.9481323313905449,1.0508931900120781,14.168531499999517,545.7496663330152,159.52311111111112,10,0.1751388888888889,160292.8271598674,276.74755555555555,13,0.04036111111111111,645979.9123074451,492.8248888888889,10,0.0,7465048.216078849,479.47064325787625,165.52444444444444,10,0.0,867041.6139707498,425.98044444444446,9,0.0,4130197.5842652307,2.0,0.5
w_switch,23.599999999978536,0.02459545177469722,0.9481323313905449,1.0507424426329046,14.588184600004752,545.8456129102378,159.7062222222222,13,0.1751388888888889,160645.1868303129,276.86044444444445,16,0.04036111111111111,646768.7990820071,490.2648888888889,12,0.0,7457081.034447791,475.84904663646853,165.85555555555555,10,0.0,868118.5986909246,348.72977777777777,13,0.0,3510811.32197593,2.0,1.0
w_switch,23.29999999997881,0.021275705665956136,0.9483678009766725,1.0508931900120781,14.839553300000262,545.7496663330152,159.52311111111112,10,0.1751388888888889,160292.8271598674,276.74755555555555,13,0.04036111111111111,645979.9123074451,492.8248888888889,10,0.0,7465048.216078849,478.79579489816024,162.74444444444444,18,0.0,852845.8123346143,406.21155555555555,11,0.0,3996838.8478328288,2.0,2.0
w_switch,21.799999999980173,0.026745076855700756,0.9481751494171737,1.0508931900120781,14.497461499995552,546.1721878463248,159.40044444444445,10,0.17441666666666666,160538.21411421735,276.9137777777778,9,0.04036111111111111,646963.1540222848,483.72266666666667,6,0.0,7436543.809978311,477.8099663743321,139.48888888888888,17,0.0,734493.6684250336,408.55822222222224,14,0.0,4010394.2265709136,2.0,5.0
w_switch,27.099999999975353,0.02491186399353569,0.9480317944521224,1.0508931900120781,13.936144500003138,547.099434341042,160.30488888888888,11,0.17441666666666666,161849.6247396084,282.0226666666667,15,0.041416666666666664,663418.2629539582,484.3982222222222,6,0.0,7434724.497217236,479.0183849518898,167.48666666666668,11,0.0,877020.85445478,410.85155555555554,10,0.0,4023847.2877362096,5.0,0.2
w_switch,27.099999999975353,0.02491186399353569,0.9480317944521224,1.0508931900120781,14.509237199999916,547.099434341042,160.30488888888888,11,0.17441666666666666,161849.6247396084,282.0226666666667,15,0.041416666666666664,663418.2629539582,484.3982222222222,6,0.0,7434724.497217236,479.03328958944934,166.08666666666667,11,0.0,869897.0130831528,412.36266666666666,10,0.0,4035665.2249828414,5.0,0.5
w_switch,29.39999999997326,0.02632400418492707,0.9480317944521224,1.0508931900120781,14.653506499998912,547.1715280090858,160.34755555555554,7,0.17441666666666666,161933.96942074722,282.1448888888889,17,0.041416666666666664,664485.2345339335,485.6071111111111,6,0.0,7438511.29099974,479.1218683814996,164.0222222222222,10,0.0,859797.6074008988,422.9937777777778,10,0.0,4113149.0056462963,5.0,1.0
w_switch,25.3999999999769,0.02642677664830869,0.9480317944521224,1.0508931900120781,14.07327780000196,547.1651742351413,160.39377777777779,10,0.17441666666666666,162028.85212677944,282.0142222222222,12,0.041416666666666664,663350.0090745392,485.89155555555556,6,0.0,7439374.587854701,478.85162747655147,159.83555555555554,18,0.0,838370.852368497,410.8871111111111,10,0.0,4037656.2276277533,5.0,2.0
w_switch,32.199999999970714,0.03396799884297769,0.9480317944521224,1.0508931900120781,13.90167030000157,547.2147020782705,160.49866666666668,11,0.17441666666666666,162153.43697810877,281.95866666666666,12,0.04138888888888889,663497.0126460124,486.9582222222222,6,0.0,7442713.94721025,478.6839904526492,152.89555555555555,17,0.0,803018.8352518646,425.7848888888889,8,0.0,4134499.0344591914,5.0,5.0
